RIDGE,NUB,CRACK,WEIGHT,DENSITY,OBSERVATION_NUMBER
4.9955,-0.2898,-12.1926,-10.3926,-1.3345,3793.0
-2.4476,0.0772,-15.3631,-4.4325,2.71,2042.0
-11.6755,0.281,2.4413,15.3071,3.869,3161.0
2.1395,4.4821,6.6977,-5.2114,-0.5582,194.0
-0.6615,0.2616,-0.2304,0.5292,-0.0054,2094.0
-7.3739,4.7057,1.3085,20.5558,-1.7238,1045.0
-4.1689,-2.8834,-2.6418,5.4725,0.4564,479.0
-7.0484,8.9793,7.4884,11.0151,2.176,2891.0
-1.2429,-5.1544,-12.1946,3.554,-0.8945,475.0
10.2849,0.2567,-4.6747,-20.6906,-0.6888,1255.0
3.5595,-3.7393,7.1158,-6.8168,0.8807,1246.0
0.4208,0.8554,-0.5759,1.4333,-0.9378,1480.0
-7.371,-1.9225,-10.7821,14.0621,2.4865,2793.0
5.5513,6.561,-0.474,-6.7277,-1.0626,79.0
10.2686,-8.3148,7.8232,-0.2836,-12.0391,1322.0
6.7753,7.1309,1.9508,-4.5823,0.1541,908.0
-3.5487,0.0787,1.6216,11.6208,0.0866,2339.0
-4.3475,-1.1872,-10.9323,0.2141,1.8305,2061.0
4.7239,5.5588,-1.9248,-8.578,1.45,2039.0
-2.8454,-0.5065,-3.1426,1.7421,1.5637,2518.0
-7.8689,0.1295,3.1812,14.1972,2.7661,1343.0
0.4986,-7.1439,6.6391,-6.5413,-1.707,3249.0
1.9694,7.0939,8.1305,-4.2586,2.1575,78.0
6.5791,-5.6417,-3.0259,-9.7162,0.9292,2517.0
-9.1583,-4.7302,2.2693,14.8641,0.8509,1023.0
-5.5067,-3.9877,11.0896,5.8885,0.3491,2974.0
7.4824,-1.4098,-2.4771,-1.4521,-7.612,1729.0
0.222,0.898,-0.5783,1.3377,-1.1366,2926.0
-7.853,1.4861,-1.4623,17.4526,-1.3656,3754.0
-7.7507,-2.9878,8.3568,7.4447,3.0352,2540.0
11.2446,-3.7916,-5.7843,-23.0499,-1.7068,75.0
-7.7797,-2.1004,-9.4324,3.9395,5.2156,1523.0
-4.6692,4.5034,6.8086,2.0314,3.0637,1655.0
-0.183,0.2967,-0.2843,0.8232,0.1375,1712.0
-12.8745,5.0567,1.4796,13.0028,5.6417,3466.0
0.7436,-5.4188,1.7741,-1.2258,1.058,170.0
4.9669,-3.1096,9.0025,-1.9427,-3.9616,3463.0
-4.0516,-1.2875,-5.1014,5.1573,1.4682,1472.0
7.1855,-2.1896,0.8121,-12.1555,1.1373,3695.0
9.2703,10.1179,-2.9084,-16.4974,1.9361,3724.0
-5.042,10.6234,0.0318,8.4017,-0.1384,1348.0
-18.0052,-5.4361,-1.8915,21.4188,5.5096,1864.0
-5.53,3.3595,-4.2835,-3.8029,6.214,3647.0
-5.8793,-3.0103,-11.9478,4.0192,3.0417,366.0
-3.1696,4.8768,11.5211,10.4447,-3.2169,383.0
-11.3639,5.1166,7.5801,15.0366,2.9906,1123.0
-2.7148,4.3343,-14.2407,-1.0142,4.4215,810.0
-9.527,-2.1724,-2.2536,22.8945,-0.8105,2325.0
3.2261,7.902,-9.1605,-14.4523,5.2184,3618.0
-2.9091,2.5581,-5.3052,1.7158,3.0893,427.0
2.9531,-1.086,2.7267,-6.9232,-1.8623,1891.0
-5.4195,-9.8232,6.9871,13.5965,-2.0774,870.0
1.0273,8.9333,0.7878,1.4337,1.4819,3642.0
-0.3646,0.2898,-0.2666,0.7146,0.0678,2088.0
1.6016,7.0121,15.0954,-0.1818,0.4318,2254.0
-4.0276,6.1958,5.2885,4.5535,4.2654,1549.0
-12.5293,-3.6988,5.827,12.7219,6.3708,1980.0
2.1494,4.524,12.806,4.9242,-4.4365,1307.0
9.2596,2.7895,1.9473,-9.6326,-2.3026,522.0
-1.2459,-6.4892,-5.6479,0.1814,2.5323,1913.0
-15.7861,4.4222,-15.5411,16.073,10.4417,123.0
0.1434,0.5937,-0.4398,1.1507,-0.4316,2345.0
-7.5184,1.5226,3.5524,13.6901,2.1463,2664.0
1.5161,-1.6829,2.0512,-4.0988,0.1321,3392.0
6.8841,1.7159,-1.0428,-8.3708,-2.6177,2045.0
3.8141,-7.6676,-6.3355,-7.8227,-0.5311,1153.0
1.252,8.8884,-4.0928,-6.6121,4.5005,305.0
3.2844,-4.5007,6.2146,2.4916,-4.9407,715.0
14.7434,-0.071,-3.2237,-20.0499,-4.0707,1083.0
-4.637,-2.2719,6.393,-0.3917,2.1737,3248.0
-13.7007,-5.62,-2.0923,17.3577,3.7234,1522.0
8.0357,-2.0772,-3.8092,-9.2962,-3.8624,2287.0
-0.2758,8.5268,10.6639,-0.6702,1.0498,1895.0
-2.3653,3.082,12.4822,2.0179,3.4398,788.0
-2.2192,-0.6314,10.4742,5.3411,0.8942,2609.0
-4.518,4.711,-0.721,9.0081,-0.6799,2523.0
1.1068,-8.6616,4.0556,1.172,-5.5953,3069.0
0.1053,0.6194,8.2016,5.5828,-3.3056,195.0
6.5892,4.1699,-0.8967,-1.4069,-2.1594,3728.0
-2.7507,-4.0719,-10.0206,-0.1782,-0.5434,2807.0
1.6129,-0.48,-3.2894,1.348,-0.6147,748.0
-0.5112,9.0813,-7.5908,-6.4281,2.2592,3600.0
-9.1979,2.3993,4.8575,12.3669,5.1148,3388.0
4.8725,-1.5653,-1.354,-13.8886,2.1865,3845.0
9.7295,2.8029,-12.7259,-8.3964,-4.9785,1060.0
2.6035,-3.0521,-3.5694,-1.0938,-3.6907,552.0
3.9532,9.3373,1.2727,-4.9009,-0.0457,1994.0
1.0683,7.9934,2.6473,-7.4281,1.9466,503.0
-14.2973,-13.1245,-7.7414,20.6323,1.2008,3611.0
-4.577,4.5711,17.3727,14.1973,0.0927,849.0
-2.1839,3.2154,-6.3942,-5.255,5.8606,3042.0
2.1352,-6.9188,-3.3749,-5.7556,0.6353,1753.0
-3.2729,-5.7649,-4.427,11.9681,-0.5647,2346.0
-1.0107,-4.1172,-0.7235,3.8825,-2.5626,3690.0
-3.1293,-3.5953,-4.492,6.7219,-3.3584,1421.0
4.1211,4.2798,8.5694,-11.5728,-0.9963,512.0
0.0796,0.4239,-0.3608,1.0348,-0.0476,1402.0
5.1598,-0.5726,-14.6714,-9.6004,2.4606,1099.0
-1.3858,-9.9442,3.0677,4.8987,-5.9111,3522.0
4.9218,13.2692,8.9717,-10.222,2.509,3425.0
-5.8878,-4.714,10.1563,8.4933,0.6093,3194.0
4.2115,-4.9911,-5.1461,-8.4055,-1.602,1568.0
5.6265,-2.4058,-3.5467,-12.111,2.6646,516.0
13.163,-0.9708,-15.1597,-23.6846,-3.5791,3002.0
-10.8551,-5.3699,4.1308,21.3102,1.8151,2430.0
-2.0153,-4.3084,-0.2596,-0.4221,3.6425,862.0
-3.1914,0.8389,-6.7789,0.2766,3.5528,3554.0
9.044,3.8455,3.0718,-11.4199,0.216,3149.0
-1.3806,-0.3182,0.0796,-0.1576,1.0665,1157.0
2.1968,-0.9906,-10.4177,-1.9853,1.6235,578.0
-0.7744,0.0565,-0.1322,0.3683,0.4414,2552.0
-0.8747,7.3098,-1.2375,6.6405,0.4086,3806.0
-2.6931,7.216,-5.685,-0.7635,4.873,2863.0
7.6363,4.8212,-2.5262,-14.1221,0.0984,1837.0
8.9745,1.2373,10.21,-8.8896,-6.0976,3266.0
5.9443,3.2355,2.8763,-8.1315,-1.1655,977.0
5.5587,8.2594,-5.4641,-9.6,2.9789,1806.0
4.3995,2.4195,6.8592,-7.6367,-1.816,2156.0
-11.1681,-3.8784,-0.3243,17.5897,0.1674,3217.0
-1.2118,-7.1554,12.1269,6.5073,-2.6803,172.0
-4.3695,-10.7185,1.3936,5.2451,0.471,3540.0
-15.0393,5.8987,-2.5534,21.1235,3.7899,2885.0
7.584,3.6339,-3.7831,-11.6938,-2.4032,898.0
-2.1038,-2.2589,10.0958,5.6927,-1.655,3120.0
-3.241,2.2904,-4.0329,1.054,-0.0312,1642.0
7.5566,-0.0676,-10.7198,-10.2245,-0.6042,3057.0
-9.9039,3.2076,7.8865,12.9884,3.17,1206.0
4.0475,-5.841,-4.6538,-9.2475,-1.8221,3020.0
-3.7984,-2.3325,1.5113,6.6752,-2.0463,1459.0
3.4301,-4.4995,-4.7963,-0.7377,-3.0153,670.0
8.9241,4.0345,-10.1441,-14.7277,-0.0124,1360.0
8.2237,-1.8748,5.2204,-14.4609,-2.6799,510.0
2.9996,2.0008,4.3021,-9.5255,2.7257,311.0
2.402,-2.0569,-11.0839,-0.2844,-1.3591,2949.0
4.4188,8.8661,-5.5992,-5.3468,-0.2319,1924.0
1.1438,10.265,1.4534,-2.1528,2.5384,2622.0
-1.1358,-0.2616,11.2886,7.0424,-2.2466,695.0
14.9681,-2.3547,10.1125,-14.1735,-7.5186,648.0
-0.0153,-5.6945,-5.0618,-5.5656,-0.4722,2763.0
5.9588,-7.3366,5.1473,-5.289,-3.9753,3832.0
-8.4716,-0.6803,10.7262,19.4825,-0.2338,3533.0
0.6282,-1.4187,-1.604,6.9868,-1.736,860.0
5.5236,2.953,0.4997,-8.551,-1.607,2312.0
-6.8421,-6.4702,-6.3325,13.4528,-0.1275,1809.0
-6.9984,5.8937,-3.6879,11.7261,-0.4822,3375.0
-8.2224,-0.3688,1.819,15.0174,-1.2176,3182.0
0.0748,0.7919,-0.5204,1.2029,-0.9481,3807.0
0.3374,0.9191,-0.5969,1.4145,-1.1332,2928.0
4.1748,4.3194,-9.7329,-8.6456,3.9917,3214.0
8.0693,-0.5852,5.3205,-10.7285,-3.543,891.0
-7.4692,-1.4031,2.3287,16.8817,-0.7545,1162.0
5.1501,-7.0649,6.5579,1.9332,-5.874,3011.0
0.6149,-4.2192,-5.1147,1.5444,-2.6893,256.0
-7.3452,-6.1351,-8.2049,7.4208,2.0548,1047.0
6.4048,-0.9636,1.7315,-6.6025,-1.4748,2079.0
3.1904,5.6867,-3.5302,-11.6222,3.2448,1455.0
-1.3262,1.3012,4.8309,-1.5679,1.5951,339.0
-0.0983,-3.7042,-9.7247,-2.2123,0.7545,866.0
-11.8287,-16.3935,-2.2924,23.4046,-1.0286,584.0
-8.5795,0.8012,6.3887,10.3381,2.4839,3126.0
3.5761,1.0647,-16.1722,-3.8748,-1.3156,3396.0
-8.5536,-2.2457,7.2241,15.6761,0.3965,2416.0
4.8152,-1.3118,5.6606,-1.2473,-5.435,909.0
-2.1443,-8.6325,0.6499,2.8802,2.5228,1689.0
8.3884,2.3523,-3.5232,-13.7181,0.7824,3810.0
-0.5804,-5.0132,6.0106,2.7096,-3.1848,3402.0
-5.5869,-6.1282,-11.7324,5.2579,-0.1606,2712.0
-4.4978,2.1476,15.1877,12.9044,0.5261,1493.0
-1.0051,0.0142,-0.0951,0.2148,0.4346,1950.0
1.6297,10.4214,5.6869,-4.4161,0.1847,3135.0
-4.9035,1.3071,4.6929,9.0737,3.9005,3035.0
-9.6144,0.7796,11.0909,13.8763,2.909,2854.0
-6.431,2.713,2.5958,14.1058,0.2885,1389.0
-4.1814,-6.8417,-9.9179,7.2508,0.3239,2135.0
-0.7965,-9.4417,-3.4542,-3.5942,1.5061,473.0
2.2375,-0.2658,8.9775,4.3982,-4.3112,809.0
6.6885,-3.8919,-3.8834,-8.3113,-3.8427,2736.0
-5.2553,-4.0834,6.3542,10.0925,3.3942,2848.0
-1.4107,0.5785,1.5876,-0.0765,2.2941,1852.0
-5.0482,1.5118,6.2306,13.53,-2.2849,3353.0
-0.0845,5.1194,7.6665,-3.3041,2.4178,3469.0
-1.8511,-8.7084,-2.9658,7.1159,-3.1291,2840.0
-8.9521,-1.6094,-17.4675,10.2142,4.9725,674.0
1.2965,-1.0457,9.7648,5.0785,-3.7275,3752.0
-12.9486,-1.0888,5.0848,12.1013,6.1575,3030.0
6.3842,-1.1026,1.9349,-0.4781,-3.2641,861.0
7.1302,4.3169,-2.9064,-7.1169,-3.5781,3344.0
-0.3353,-7.8718,2.7085,10.1583,-5.2769,985.0
-1.5149,6.2621,4.4833,3.0297,1.4762,1119.0
-21.752,-1.7468,5.4065,27.5966,8.2193,956.0
-3.7344,0.0832,11.1252,1.0005,2.2828,2613.0
12.1429,-0.2296,4.3198,-16.9767,-4.5292,1991.0
-2.4274,8.6031,0.4023,0.1305,4.324,2648.0
-1.5633,6.4464,6.0503,9.3151,-2.5286,397.0
-2.362,-0.8661,-0.5875,8.9941,-1.2569,3373.0
8.0477,2.0467,2.4438,-16.0426,-1.2171,1759.0
-9.4684,-1.2459,1.0878,13.6025,-0.3762,2049.0
-1.7084,0.6567,-9.5198,-2.6968,1.9967,33.0
7.7464,-0.7477,-3.8802,-12.5976,-1.3267,1513.0
-1.3563,-2.3634,2.3407,7.5229,-2.452,518.0
0.6024,4.7613,-14.4414,-8.2111,4.8821,1570.0
0.6027,-2.7759,13.8957,4.8297,-2.3304,1967.0
-6.8533,-13.3945,-9.1016,10.6258,-1.2272,2813.0
-4.4754,-1.7076,-1.2199,4.918,-0.0984,2811.0
1.7472,4.9934,-10.1647,-7.251,1.4933,2257.0
-6.6931,6.1567,10.0574,4.6235,4.5462,1699.0
6.0801,6.314,3.3728,-5.4804,0.7326,577.0
-0.436,-3.5444,9.3488,6.0982,-4.9909,2809.0
-2.9382,11.9933,1.5306,10.8555,0.054,1471.0
2.9053,8.4129,19.1453,0.0903,-0.869,1279.0
-2.6271,-7.9166,1.0683,3.8007,0.3215,1442.0
-2.1243,-4.7366,-8.8511,10.3079,-3.2868,1354.0
6.2723,7.9084,16.5744,-5.1057,-0.7748,3744.0
2.0869,7.6619,11.8501,-0.8972,-0.6804,3585.0
5.9388,7.9983,-8.952,-5.5565,0.0983,1058.0
6.965,2.4731,-0.6958,-2.5845,-1.9252,2131.0
-3.3151,-1.9569,4.8312,8.3441,-3.0293,3558.0
3.4019,-9.6991,-7.3906,0.2558,-5.1,3370.0
-0.0959,0.9586,11.0502,-1.3161,-1.496,952.0
-4.6479,0.4346,6.9817,10.3088,2.0177,2458.0
-12.0381,-2.8389,1.1276,19.5063,0.8108,733.0
-1.5234,1.3614,-6.2299,0.3575,1.9811,3232.0
-1.3056,8.0107,2.9675,3.6895,2.8207,1718.0
9.7455,6.879,-7.9368,-12.7179,-0.6102,2658.0
-0.5924,-0.6071,-2.8994,8.6139,-3.1404,971.0
6.5966,1.1906,-13.2594,-16.4761,-0.0137,2069.0
3.2071,-4.0186,-4.0152,-6.7973,-0.7888,1869.0
-1.3009,-7.5823,-15.0406,0.2264,1.9387,35.0
9.9344,5.1938,0.4789,-7.9132,-2.8322,2505.0
0.1076,-3.8267,0.3676,1.3413,-3.6052,3831.0
4.344,0.3509,-5.826,-12.6768,1.4888,1101.0
-4.0674,0.4759,13.4735,15.4961,-3.6164,2659.0
2.5971,-7.8476,-12.7161,-5.5723,-0.3374,3511.0
-1.7976,1.8698,7.2899,-2.2387,1.9732,3015.0
-12.9786,-8.5868,-8.3691,13.9131,3.4816,867.0
-8.6814,0.6623,7.516,8.337,0.6032,3709.0
12.0325,8.1916,-12.5712,-25.2856,-0.0945,859.0
-3.1938,-1.4157,-2.8143,5.1607,1.0192,1158.0
-1.3057,-11.0895,10.2442,4.5554,-2.1704,1897.0
9.4312,4.4932,-10.7753,-14.96,0.0154,2493.0
-13.0764,-2.902,9.7975,22.3366,1.6184,2923.0
-12.293,-6.564,-1.7932,18.0906,3.9413,811.0
-4.7204,1.3494,16.2817,6.1497,1.9812,1912.0
1.3226,4.0691,12.8231,-1.6666,-1.2132,2647.0
-1.711,-7.4596,9.2574,1.5021,-0.9444,2808.0
14.3949,-4.3812,-3.1243,-11.1758,-5.6196,3426.0
0.1194,-4.8092,-7.6461,6.5496,-2.6521,3755.0
-4.8956,-6.2964,-6.2194,10.0521,-2.0309,2062.0
-1.1499,-0.2759,0.0426,-0.0041,1.0733,3715.0
-2.2469,4.6899,-8.6091,1.1116,2.4753,1767.0
1.3172,-7.8237,-2.8053,-3.9344,-1.8855,2739.0
7.3564,-0.4004,-1.54,-9.6059,-2.6816,612.0
2.7263,2.8824,7.2102,-6.597,-0.2381,1629.0
6.7382,0.9699,30.3178,1.1893,-5.4721,1474.0
-3.9126,-8.2021,-0.094,7.5105,-1.3648,723.0
-3.9293,1.3983,7.7848,3.7965,2.1066,1673.0
8.9318,4.7054,-2.4225,-11.2267,-3.2628,301.0
-3.1306,-4.0014,-1.8315,0.9781,0.7578,2678.0
-12.3979,-1.0904,-6.3712,16.2794,6.466,2349.0
-2.2292,7.8595,-0.155,3.5915,-0.3717,3674.0
1.0009,3.4992,-11.357,-1.0218,0.7339,44.0
4.931,0.1509,1.6271,-9.8519,-2.0349,3228.0
0.4589,6.78,18.1247,-1.6794,-0.221,3150.0
3.0697,0.6598,7.6262,2.5126,-3.5225,3238.0
-0.6556,-3.7162,6.5692,4.9039,-2.5124,3706.0
-2.9996,-6.3706,-14.6487,4.5186,0.0212,2681.0
-1.077,7.9076,7.0454,-5.8019,5.622,3385.0
-6.3546,-4.1217,19.7912,12.9317,-2.9112,1842.0
-4.3548,3.8919,4.7117,11.3105,0.2232,547.0
-0.6443,0.2121,-0.2103,0.5161,0.1237,3231.0
-3.6917,-7.787,-8.0305,4.52,0.61,989.0
-7.1999,-4.0315,7.4167,3.5501,3.4857,1784.0
6.1435,1.0511,3.8488,-9.5359,-0.7336,1300.0
-1.5598,-0.5091,0.1771,-0.3503,1.447,3693.0
3.5533,-5.3691,-0.0558,2.5737,-5.5095,1372.0
0.6073,4.4581,2.9247,-7.214,4.3004,1902.0
1.3859,6.9825,5.8985,-4.7071,2.0563,1146.0
-0.8326,-0.332,-7.6048,6.1319,-0.5169,345.0
3.9946,5.0991,5.8149,-2.6982,0.9933,3654.0
-6.2232,-9.7498,10.8067,9.5789,-1.4933,1816.0
1.314,-11.7119,-8.1661,2.9822,-6.817,1996.0
11.2149,9.5926,2.1328,-14.1289,-2.756,2829.0
5.5076,-9.4732,1.5918,-6.0247,-4.2087,3805.0
-2.8631,6.6457,-4.2717,11.2774,-0.4152,508.0
-12.5226,3.1941,-15.0157,9.7935,8.7083,2699.0
4.8097,0.9814,-10.6441,-12.6483,2.444,409.0
14.1898,1.4624,-4.88,-12.1503,-8.1787,1286.0
-1.2559,-0.8679,-22.7369,-4.7409,3.0826,456.0
6.7711,-3.7871,-7.5573,-8.3175,-3.4757,3352.0
-6.7514,4.0092,2.5255,12.5225,1.6582,1867.0
2.1297,-0.0099,-12.0968,-11.2747,0.4683,3562.0
1.055,-1.9507,-3.504,-0.2741,-0.6031,1494.0
-6.6808,-4.7029,-0.5613,10.3516,-0.6177,69.0
6.7573,-0.7334,-7.4429,-14.8387,1.2456,1534.0
-6.7957,-0.8485,7.1632,12.5966,0.7632,965.0
-5.1931,-1.4585,6.2713,11.6998,-2.0719,2054.0
1.8411,11.6574,10.0184,3.0098,0.1677,1405.0
7.0591,0.2179,-6.0748,-3.1249,-5.1952,569.0
4.7584,1.7442,-0.0467,-1.6216,-0.3295,174.0
4.547,5.8963,4.244,-5.6705,0.5514,990.0
-4.4445,5.9231,4.0795,13.5986,1.6296,1616.0
-0.1216,0.6505,-0.443,1.0233,-0.6967,50.0
-8.2171,3.1616,-4.1466,13.5235,1.1719,467.0
11.4531,-1.1022,-5.624,-15.9041,-4.5962,2009.0
3.7956,-4.2543,-9.8947,-16.1788,0.8482,3124.0
2.921,7.3517,-11.0765,-8.8083,-0.0226,548.0
8.5423,-1.011,7.2564,-10.4965,-1.5559,1622.0
-9.9554,5.1516,4.3688,16.1818,1.4852,435.0
6.5039,1.4134,1.9056,-5.1453,-1.5312,2299.0
5.6108,4.1349,3.8652,-13.0875,1.0371,641.0
-2.4516,9.289,3.0645,7.9542,1.6122,2353.0
5.1709,2.8015,0.9081,-8.0795,-0.2112,3368.0
-5.4563,3.0848,3.2455,9.3023,1.5145,950.0
2.3792,-0.0813,3.9882,7.9373,-7.255,299.0
-16.9782,-2.2544,-1.3031,21.601,6.4565,1977.0
0.1873,5.526,7.8923,2.5088,-2.3879,3349.0
-4.4463,4.346,-5.622,-0.6696,4.9834,2610.0
-4.1482,-2.412,7.1529,7.843,4.859,2937.0
-0.8867,1.6269,13.0099,4.4753,-1.9853,3764.0
4.1428,-1.636,8.334,0.4458,-4.9509,1509.0
10.5963,-1.7616,-19.5842,-20.9109,-1.5733,135.0
-0.837,-8.5146,3.3811,-3.7654,1.3688,3173.0
-7.8081,1.3102,10.4954,9.103,2.6439,2163.0
-2.9665,1.3522,-6.0882,-0.4323,2.7112,2710.0
4.0947,2.6143,-4.2903,-16.0353,2.8511,719.0
4.2265,4.1363,-2.8107,-7.6261,-0.8375,268.0
-4.7216,9.6883,-2.1808,0.9149,5.4547,3000.0
10.1195,-3.5328,5.7675,-13.3959,-5.2743,3360.0
1.0932,-4.5512,5.2683,4.3839,-2.7204,2844.0
4.6039,-1.8075,-13.1218,-3.7798,-2.707,3283.0
1.9682,-0.5501,5.3367,5.5405,-2.6134,881.0
7.1431,1.1529,-12.0287,-14.3873,0.6916,2176.0
3.7914,-1.8277,25.6434,-0.3842,-7.6695,1233.0
-4.4976,17.1864,-1.0123,5.501,6.4123,3759.0
-14.4212,-1.765,5.3239,19.172,4.2933,3222.0
-6.8107,7.0899,3.0198,6.6011,3.935,3572.0
-3.9775,6.5385,2.8254,-2.1161,5.0813,2883.0
12.4709,6.2958,-7.9139,-20.7213,-3.0846,1813.0
2.944,-5.9815,3.8449,-4.9086,0.7605,3128.0
0.4668,-3.4302,-15.3741,-8.0024,2.9648,3739.0
-1.7228,-1.0915,-5.7287,2.2014,2.4335,658.0
3.5063,9.5786,3.5408,-3.8149,1.2899,1808.0
11.5867,3.9741,-1.4411,-18.0554,-2.4342,3008.0
3.3985,-1.2056,-8.6486,-4.5347,-2.1947,2198.0
-13.826,-6.3363,-6.7467,15.0758,3.7879,391.0
-9.1973,4.2178,-5.0052,1.7159,6.5938,1483.0
-3.3695,5.0714,-8.1495,-3.9776,6.2457,2102.0
-0.0235,7.8375,-4.5935,2.2849,2.2128,3465.0
14.8178,3.1394,-2.468,-24.2449,-2.5239,3281.0
-12.6822,-6.7951,1.5955,13.8763,4.3085,1879.0
0.8646,3.4193,-10.9389,0.451,-0.0066,3215.0
-2.5708,1.7164,-10.8006,-0.0768,2.3526,1935.0
-3.6776,-4.1059,10.8646,4.6772,-2.353,602.0
-0.7061,-4.8061,-4.5999,-5.2324,1.0377,2097.0
-4.3829,-2.1118,-12.6011,3.7867,3.4611,2185.0
6.961,3.7318,15.0285,-7.7968,-4.6524,1114.0
-8.4714,5.0275,6.9624,11.7452,3.291,2068.0
-11.4614,1.0326,10.6784,17.5378,1.8017,640.0
2.9612,11.6851,5.633,-7.1925,3.2502,873.0
14.5544,7.5225,-9.6831,-23.61,-0.7519,958.0
0.6031,7.7381,12.6687,2.7693,0.0557,178.0
-4.4897,0.9449,-6.6402,-3.855,6.9618,3750.0
-0.9683,-0.2689,0.0249,0.1046,1.143,2679.0
4.8376,-2.1512,-1.5067,-6.5911,-1.3757,1264.0
-3.9205,-4.1677,-1.0381,10.3695,-2.1021,2227.0
-8.9144,-0.881,-11.5231,14.5227,2.1403,1758.0
-6.3739,-11.22,5.3162,6.6078,-1.4328,3361.0
11.2886,0.4946,3.2454,-20.5609,-2.8814,799.0
4.1961,6.3235,10.2394,-7.5302,-0.5379,219.0
9.19,2.6754,-2.696,-15.9554,0.5979,471.0
0.679,-2.06,-3.4213,-0.4473,-0.6901,3376.0
0.337,-7.2721,4.3431,-4.8203,-0.7653,2572.0
0.3196,4.1275,8.7076,4.1953,-1.0156,2964.0
-11.5614,-7.8176,-1.303,17.3722,3.2416,678.0
5.1572,-5.7996,-11.116,-12.2041,-0.7534,3622.0
-1.3372,5.2819,8.3452,2.6982,0.9103,3825.0
-9.1519,-6.548,-11.7608,8.5751,-0.2785,3780.0
14.4619,3.1362,-17.2085,-19.8325,-1.8851,22.0
7.395,1.4916,9.2739,-8.3472,-4.3379,2856.0
4.0862,2.9382,2.8208,-12.3583,1.2153,1606.0
-4.0184,-4.0308,16.2669,7.9838,-1.9431,1191.0
-21.7471,-6.2973,2.6526,27.3607,5.3748,1844.0
6.9171,-0.4052,-0.3237,-0.7966,-7.1157,819.0
-11.0461,-0.9358,4.1021,12.3754,5.868,679.0
-1.4042,-8.187,-7.956,-4.229,-0.354,221.0
5.5336,8.5199,4.8612,-7.0654,-1.1931,418.0
-3.4049,3.2266,8.3804,7.0648,-1.9698,1239.0
-5.3633,-2.5205,10.9422,18.8386,-3.2586,3536.0
-13.8922,1.1535,-0.6665,14.6686,7.0571,1240.0
-0.9021,-0.2831,0.0257,0.1364,1.2093,2286.0
2.6741,1.059,3.2389,-4.1363,-0.1693,60.0
-1.4508,-3.5835,-7.3764,-3.1981,0.0809,1178.0
-8.7871,-6.4253,1.2729,19.5,-2.717,1625.0
-6.1779,-4.8537,15.034,12.1888,-2.9713,3141.0
11.6588,3.8676,-11.4691,-21.5292,-1.2578,3430.0
0.3286,-1.4523,3.2131,-2.5991,1.2224,2344.0
-1.2947,-0.5659,0.1804,-0.2229,1.7121,2298.0
2.3382,-2.4644,10.4086,1.4183,-3.2165,1790.0
5.2397,-0.143,-8.7786,-2.5951,-4.9602,3734.0
2.2594,1.2749,-9.3484,-14.3256,2.786,1717.0
-8.4979,-2.7449,9.9864,7.8915,1.9971,2162.0
0.2756,8.2497,-1.5736,-3.0737,2.7588,2252.0
11.2938,4.8192,5.1777,-12.6717,-4.7821,2023.0
-4.4686,-7.103,-18.0008,0.7852,0.9929,1134.0
4.114,7.174,-5.6524,-17.7357,3.5681,980.0
6.078,-1.9737,-11.4114,-9.9479,-0.1841,1102.0
-0.0369,-2.544,10.1879,3.2636,-3.3615,3147.0
7.4712,1.0599,7.7364,-6.9569,-1.4733,2556.0
2.8838,1.5938,6.0071,-4.342,-1.4964,1497.0
10.7475,9.5315,-3.1215,-15.3355,-2.0304,1531.0
9.5661,5.6465,3.8756,-16.3731,3.6757,1778.0
0.621,5.1639,-12.2518,-0.2508,-0.1845,2087.0
-1.0093,1.7758,-8.0212,-2.5829,2.403,2758.0
3.1922,0.3145,1.8301,-4.8854,-3.7074,1451.0
1.8075,-2.956,5.5161,-5.1241,-0.7923,559.0
-7.0772,-6.5276,0.6998,5.4075,1.2897,1452.0
5.3573,10.5043,-1.2351,-10.7728,3.0984,3363.0
-1.0346,-0.2547,0.0241,0.0727,1.0768,889.0
-5.6201,7.2246,-0.1177,8.9109,2.368,2981.0
9.7469,-2.8853,-2.8377,-19.0714,-3.743,3401.0
6.1626,-0.185,4.8882,-12.6216,-1.5116,496.0
-7.6413,-0.4336,12.3944,9.4528,-0.1192,623.0
-4.394,5.8651,18.6063,9.2896,-0.9319,3523.0
-1.6408,-0.6294,0.2359,-0.4532,1.7018,3010.0
2.9246,-0.031,-0.0105,-7.3846,-0.8667,1361.0
5.6277,-2.6292,-0.788,-5.6555,-2.2843,1774.0
-2.725,-0.7018,2.7262,-0.1512,2.7562,1272.0
-1.4595,3.7673,-10.6429,-6.2329,2.6248,3167.0
0.9145,4.8697,2.7259,-0.2181,1.4789,3827.0
-4.4851,12.7865,-1.4527,7.7186,3.0492,3486.0
0.0031,8.4909,3.7289,-3.8637,2.3417,226.0
6.4007,0.6084,-0.7847,-3.1299,-3.5933,1956.0
9.304,-0.2464,2.4515,-9.9547,-5.8701,3823.0
-4.0378,-4.5277,-6.3267,7.6357,0.8619,2776.0
11.0273,-7.301,-3.3289,-13.5838,-3.8805,2842.0
-1.1673,-7.536,-15.6889,-3.5122,3.0359,2239.0
1.682,-7.0771,10.2857,-1.7166,-3.9418,179.0
-6.3715,-3.7258,-0.407,1.6321,4.4988,3815.0
-4.8432,8.3045,-9.4818,1.087,6.3866,18.0
