@relation EGSSD

@attribute tau1 numeric
@attribute tau2 numeric
@attribute tau3 numeric
@attribute tau4 numeric
@attribute p1 numeric
@attribute p2 numeric
@attribute p3 numeric
@attribute p4 numeric
@attribute g1 numeric
@attribute g2 numeric
@attribute g3 numeric
@attribute g4 numeric
@attribute stab numeric

@data
9.542281,3.939211,3.351568,4.958911,4.185592,-1.196772,-1.546169,-1.442651,0.74094,0.979317,0.738285,0.720767,0.065162
2.53645,5.338844,1.962097,1.68798,2.155651,-0.702958,-0.73346,-0.719233,0.38613,0.553502,0.775623,0.279294,-0.031486
8.098447,8.33233,4.011661,5.571472,3.419329,-1.299151,-1.377755,-0.742423,0.878691,0.695362,0.887006,0.440312,0.077463
8.331522,6.397381,7.485174,1.565444,4.438896,-1.168252,-1.853718,-1.416926,0.593093,0.319842,0.651825,0.331578,0.031436
0.928466,7.058273,6.022416,9.192825,3.028932,-0.860167,-1.174318,-0.994447,0.452335,0.999944,0.968908,0.076967,0.047562
2.397338,8.554588,2.880617,4.929435,4.6202,-1.873537,-1.386011,-1.360652,0.153876,0.941823,0.106184,0.39212,0.016491
2.346628,4.151927,2.199267,7.746974,4.454147,-0.724537,-1.874344,-1.855266,0.215703,0.97612,0.627479,0.538584,0.017827
6.979335,2.954397,5.389512,8.094823,3.85936,-1.498824,-0.934736,-1.425799,0.200347,0.065228,0.455194,0.388618,-0.008041
5.745293,4.240358,8.537674,3.206502,4.09239,-0.785817,-1.514895,-1.791678,0.482278,0.449004,0.078315,0.735938,0.007463
1.113073,8.209836,7.534013,1.550855,2.945878,-0.814719,-0.84454,-1.286618,0.065095,0.208266,0.161902,0.245674,-0.0487
3.803594,0.89933,8.383649,8.58668,3.873355,-1.262565,-0.98431,-1.62648,0.678807,0.166601,0.568936,0.389468,0.012097
8.851852,4.400786,9.564741,7.322481,2.160708,-0.89916,-0.678174,-0.583373,0.279432,0.833104,0.181465,0.370351,0.020241
6.88448,9.482143,8.651614,2.738257,4.283263,-1.353088,-1.820907,-1.109268,0.942375,0.930467,0.575923,0.891332,0.074274
7.935324,6.513224,3.817451,5.868526,3.578536,-1.415077,-0.880994,-1.282465,0.800638,0.056147,0.899075,0.410798,0.044362
5.46057,4.18597,2.106125,0.806532,4.417527,-1.492234,-1.793004,-1.13229,0.403788,0.115403,0.289743,0.279164,-0.039746
9.452869,4.021708,3.951415,0.62525,3.421217,-0.663019,-0.857132,-1.901066,0.763394,0.331967,0.486549,0.270778,-0.00495
9.766521,3.203618,6.198286,2.024501,3.429425,-0.637453,-1.483041,-1.308932,0.851908,0.55138,0.903132,0.325484,0.041324
6.899923,0.646507,2.408598,3.704417,3.810565,-1.379987,-0.764742,-1.665836,0.058173,0.509516,0.844344,0.813448,-0.022256
2.371255,1.479485,3.965813,5.002825,3.667248,-1.421097,-1.00304,-1.243111,0.795779,0.574603,0.118936,0.910773,0.010946
4.373454,1.81417,3.863967,9.50376,2.516815,-1.126506,-0.752349,-0.637959,0.054272,0.230984,0.374138,0.615788,-0.021636
8.358906,2.737537,5.434794,1.635397,4.269896,-1.142022,-1.835236,-1.292638,0.214576,0.465446,0.155166,0.669245,-0.046512
9.377577,5.222936,9.008235,3.877697,4.200706,-1.213987,-1.112926,-1.873793,0.162717,0.247618,0.375622,0.827897,0.003683
3.768022,2.054638,3.277199,4.719255,4.20699,-1.570548,-1.388009,-1.248433,0.553347,0.681424,0.501906,0.475632,0.022556
9.482349,3.706618,8.521392,3.823211,2.742299,-0.975568,-0.9305,-0.836231,0.29609,0.43899,0.872785,0.872353,0.045088
9.141408,7.202878,9.292891,9.806144,5.236116,-1.303828,-1.953996,-1.978292,0.835165,0.227278,0.249941,0.252641,0.039878
6.635243,4.845605,7.557625,5.704878,2.071356,-0.500108,-0.653453,-0.917794,0.961141,0.128866,0.426214,0.831986,0.070909
2.859063,9.454049,4.583073,2.033054,4.906682,-1.594677,-1.377196,-1.934809,0.744892,0.238196,0.383711,0.454606,-0.027164
7.995336,9.41714,8.685114,3.960011,3.185047,-1.885137,-0.766315,-0.533595,0.548544,0.754805,0.661148,0.37799,0.063332
1.89162,4.009931,8.120003,2.983412,3.920873,-1.21537,-1.992193,-0.71331,0.845161,0.713771,0.606618,0.478465,0.00732
7.941605,9.30614,7.098263,1.428043,4.231047,-1.076849,-1.356226,-1.797972,0.593984,0.645643,0.138939,0.118874,0.025955
7.401022,1.852988,3.746811,3.395665,3.010461,-0.902186,-0.995265,-1.113009,0.860208,0.384862,0.468491,0.727498,0.028486
9.919132,7.108581,9.410328,5.281023,4.232738,-1.806117,-0.863352,-1.563269,0.847544,0.618919,0.867776,0.962457,0.09119
2.239784,2.2534,4.228535,3.293772,3.913262,-1.398864,-1.218144,-1.296253,0.271868,0.08447,0.943994,0.554816,0.006206
2.011956,7.815857,8.062536,7.338835,4.187147,-1.160998,-1.254018,-1.772131,0.848627,0.315043,0.480123,0.756516,0.031148
8.665081,6.627994,9.907218,7.048327,2.184089,-0.507641,-1.119726,-0.556721,0.811653,0.412041,0.342677,0.386243,0.054495
6.970622,9.655312,4.110773,6.69921,5.058834,-1.737181,-1.622887,-1.698766,0.599686,0.270394,0.952483,0.189992,0.036201
4.698412,9.734072,8.467645,0.947625,3.684024,-0.871915,-1.341384,-1.470725,0.151584,0.82706,0.977938,0.335089,0.044438
6.245467,6.982695,2.526675,4.557652,3.744528,-1.173559,-1.171772,-1.399197,0.988111,0.667954,0.768874,0.256415,0.061147
3.731262,4.728967,8.774503,5.360887,4.929754,-1.885862,-1.279796,-1.764096,0.780819,0.722399,0.077179,0.09572,0.009121
3.539201,1.7514,1.664903,3.643521,5.293746,-1.933487,-1.841748,-1.518511,0.602465,0.765464,0.101527,0.341824,-0.023975
9.843792,3.584868,8.005153,8.52365,4.215944,-0.809623,-1.627814,-1.778507,0.860601,0.736485,0.661049,0.355945,0.060549
8.585351,7.801776,4.992892,7.928915,2.918431,-1.071933,-1.159059,-0.68744,0.540795,0.908334,0.171075,0.723834,0.071391
1.314107,4.099919,7.586647,8.61672,3.670148,-0.828058,-1.887718,-0.954373,0.823178,0.869782,0.503142,0.711482,0.025206
4.734808,5.28558,4.117292,9.327432,3.54707,-0.661969,-1.639882,-1.24522,0.140941,0.477675,0.10814,0.804877,0.020425
2.288546,6.400564,8.18151,9.490266,3.888629,-1.767016,-1.029122,-1.092492,0.690761,0.957435,0.798432,0.054033,0.046925
8.373682,6.767575,3.149837,5.469134,2.68526,-1.033563,-0.710999,-0.940698,0.177429,0.359047,0.475998,0.54153,0.007076
4.54257,1.487013,6.115917,5.302279,3.317675,-0.568968,-1.092359,-1.656348,0.279099,0.411925,0.963123,0.486512,0.034689
1.406683,2.534794,4.815514,3.069189,4.645456,-1.559979,-1.58403,-1.501448,0.890931,0.307201,0.492175,0.200241,-0.021447
8.404053,4.118025,9.214318,3.143636,3.549255,-0.682075,-1.351051,-1.516129,0.860027,0.350346,0.571203,0.809138,0.047358
3.983518,5.918782,6.841495,9.156451,3.423175,-1.855911,-0.693395,-0.873869,0.899121,0.306863,0.706808,0.162586,0.042493
6.95692,7.846012,7.094305,1.372045,3.496349,-1.048386,-1.461823,-0.986141,0.271959,0.051103,0.949798,0.21173,0.012376
7.043758,6.109157,8.78652,6.414103,3.919455,-1.165783,-1.138025,-1.615647,0.276604,0.686791,0.144475,0.291401,0.020131
1.153741,8.598853,9.706633,9.361105,3.746211,-0.673216,-1.934146,-1.138849,0.977705,0.43743,0.240317,0.66477,-0.000072
4.500948,4.704676,9.382407,7.701827,3.845653,-0.547905,-1.371685,-1.926063,0.256675,0.429802,0.50469,0.062142,-0.004439
1.925999,6.821844,4.53488,7.443705,3.979123,-1.349884,-1.926094,-0.703145,0.881965,0.943475,0.321883,0.496885,0.039753
3.216954,1.561568,7.399332,1.219421,4.001156,-0.757407,-1.863784,-1.379964,0.263501,0.911023,0.865559,0.90678,-0.040906
3.334965,7.682432,8.200641,8.084858,3.965039,-1.674718,-0.551078,-1.739244,0.050824,0.141213,0.289477,0.505397,-0.002825
7.316799,7.003329,5.773601,3.615786,2.306502,-0.569369,-1.159791,-0.577342,0.810251,0.179734,0.283638,0.938585,0.046056
1.245969,6.180343,2.559623,4.762233,3.72205,-1.443101,-0.818644,-1.460305,0.962264,0.323074,0.158732,0.72196,-0.008369
7.45838,9.710043,1.971127,4.657286,3.935899,-0.506238,-1.86894,-1.560722,0.220535,0.408335,0.751914,0.278739,-0.029312
7.207571,5.806705,2.041467,3.652464,4.217611,-0.998719,-1.329074,-1.889817,0.270999,0.578486,0.396148,0.445916,-0.001653
7.889446,7.265595,7.204657,6.867734,3.510815,-1.326194,-1.613057,-0.571564,0.051008,0.938756,0.483224,0.062218,0.034321
1.31602,0.879278,5.77264,0.985785,3.862269,-1.319036,-0.567472,-1.975761,0.996787,0.523351,0.583927,0.721564,-0.008686
5.011534,2.566437,5.155398,4.165555,3.916016,-1.097914,-1.609638,-1.208464,0.315067,0.097502,0.530176,0.325062,-0.016342
5.374439,9.628952,1.257839,4.315595,3.237382,-0.642171,-0.84263,-1.75258,0.887202,0.795759,0.256809,0.502759,0.039318
6.111503,8.32941,3.088199,7.279466,3.816244,-1.013397,-1.785272,-1.017576,0.56029,0.833881,0.128731,0.761363,0.065159
3.005346,8.84544,6.546071,4.798472,3.701702,-1.583534,-1.456299,-0.66187,0.693173,0.075526,0.33523,0.466565,-0.008655
7.611079,2.437377,6.124628,9.116506,3.226731,-0.559718,-1.879268,-0.787746,0.719923,0.986352,0.495167,0.542594,0.045612
7.45532,1.716696,7.536397,9.770269,3.51139,-0.977651,-1.50599,-1.027748,0.945549,0.561726,0.316935,0.688923,0.0465
8.118163,4.169052,1.309141,7.927896,5.381264,-1.854287,-1.933999,-1.592977,0.10675,0.604123,0.459954,0.079903,-0.039703
6.016878,4.365883,2.262288,3.476188,4.92024,-1.939544,-1.524127,-1.456568,0.788252,0.388388,0.551235,0.881837,0.052516
3.629919,5.614391,4.888669,6.003047,4.72961,-1.975454,-0.949792,-1.804364,0.915219,0.961171,0.366711,0.213941,0.065582
7.30382,5.17023,6.020747,0.573042,3.088154,-1.001895,-0.55731,-1.52895,0.723287,0.135294,0.638818,0.575848,0.008701
6.702857,1.477427,5.000049,0.736944,3.233617,-1.486211,-1.021036,-0.72637,0.509861,0.809301,0.388144,0.49067,-0.030655
3.651671,1.583068,5.934104,3.73283,4.112392,-1.644613,-0.609483,-1.858296,0.473868,0.585174,0.805294,0.653686,0.037243
9.761384,8.522694,2.367155,3.936435,4.965246,-1.499049,-1.586044,-1.880154,0.267118,0.672069,0.447875,0.809194,0.019063
9.601627,2.945902,4.149305,4.782809,2.954967,-1.540045,-0.666467,-0.748456,0.894534,0.407617,0.603209,0.184458,0.021079
2.714641,9.057388,7.148672,3.377747,3.721909,-1.73375,-0.791074,-1.197085,0.284823,0.31884,0.963522,0.308157,0.026861
7.839832,5.571942,9.125966,2.418139,4.496743,-1.777695,-1.93735,-0.781698,0.823272,0.281493,0.507138,0.272907,0.03697
1.164488,6.880707,1.98513,2.765434,4.59796,-1.904493,-1.140859,-1.552608,0.978782,0.234739,0.592894,0.895104,-0.014394
5.040156,8.457171,3.777813,4.198864,4.834444,-1.941344,-0.945429,-1.94767,0.482927,0.072353,0.724532,0.473407,0.016212
8.453862,7.629024,5.493382,6.250809,3.325711,-0.946213,-1.138518,-1.24098,0.742742,0.191888,0.910094,0.274449,0.056754
4.676788,6.347442,2.930679,2.675938,2.26682,-0.92628,-0.656667,-0.683874,0.833785,0.886644,0.155095,0.918636,0.064009
4.636945,1.163791,1.19076,8.353681,3.43453,-1.288657,-0.703688,-1.442185,0.826176,0.736651,0.670406,0.184865,-0.009603
2.205602,0.618615,6.628594,2.595846,3.191994,-0.565247,-1.963372,-0.663376,0.406937,0.356883,0.484304,0.927434,-0.012653
0.89018,3.440227,5.687199,7.716244,4.242166,-1.3379,-0.946351,-1.957914,0.2923,0.139767,0.992228,0.376125,0.011394
2.98587,4.400165,7.603364,1.651807,3.033042,-0.649165,-0.761825,-1.622052,0.18971,0.546647,0.924555,0.26294,0.018803
3.395386,9.088423,8.568332,0.964926,3.308452,-1.245755,-1.058147,-1.004549,0.7637,0.159432,0.297619,0.642921,-0.018752
9.796858,8.908595,6.830896,4.919895,3.048607,-1.691774,-0.573256,-0.783577,0.428305,0.675983,0.258491,0.726355,0.049994
4.639141,5.601535,0.801083,8.726997,3.568915,-1.327027,-0.556054,-1.685834,0.241944,0.05973,0.153964,0.828767,-0.002702
1.933401,6.665227,0.683171,2.954398,4.136292,-1.299329,-1.652878,-1.184085,0.61916,0.327869,0.121567,0.972416,-0.035632
3.47735,3.879044,1.007496,3.808175,3.130588,-1.510603,-0.867974,-0.752011,0.819672,0.067471,0.352081,0.704776,-0.004538
3.674899,5.923996,6.589909,6.96819,5.379619,-1.948302,-1.505489,-1.925829,0.872355,0.725777,0.087288,0.246313,0.033049
0.509124,8.025166,2.591387,6.410723,3.512082,-1.279985,-0.529048,-1.70305,0.70943,0.808054,0.955087,0.48714,-0.000496
6.256383,3.046838,3.186784,8.226434,2.7144,-0.545097,-1.052702,-1.1166,0.261947,0.450244,0.123361,0.141488,-0.057521
7.765215,6.831954,7.505632,4.143567,3.349714,-0.875243,-0.770308,-1.704163,0.583992,0.420426,0.666106,0.571763,0.059935
0.726278,2.70999,2.064481,1.433876,3.940959,-1.759186,-0.880263,-1.30151,0.570417,0.642737,0.726505,0.39655,-0.037051
2.753877,1.377245,1.071168,5.772454,3.399047,-1.40747,-1.185347,-0.80623,0.168136,0.886862,0.314308,0.881365,-0.032209
1.978085,2.429577,6.964642,2.154843,3.796493,-0.882619,-1.414821,-1.499053,0.150131,0.512834,0.155039,0.146873,-0.026254
9.696846,7.916654,1.248412,9.575976,3.416894,-1.587654,-1.023636,-0.805604,0.621355,0.235969,0.064508,0.597382,0.033536
8.827521,4.689696,3.421025,1.046996,3.908479,-1.155476,-1.860643,-0.89236,0.629089,0.913909,0.436724,0.875344,0.001378
6.732919,1.019451,1.334998,8.257799,4.612321,-1.391433,-1.859419,-1.361468,0.089541,0.54423,0.671323,0.800988,-0.042187
1.398783,8.817513,5.297536,0.748665,3.549932,-1.390464,-1.467648,-0.69182,0.251596,0.943142,0.550275,0.309739,0.009073
4.070248,7.019513,9.848683,9.536988,3.654448,-1.512232,-0.886224,-1.255992,0.084313,0.893781,0.440129,0.269753,0.038737
7.750276,7.906177,7.460871,4.512204,4.114481,-0.599191,-1.525071,-1.990219,0.349898,0.084171,0.52351,0.391209,0.013157
7.073383,6.114988,5.087622,7.905508,2.952279,-1.811267,-0.534097,-0.606915,0.68228,0.178332,0.639249,0.36149,0.04506
3.366567,4.092574,9.083391,9.748358,3.554848,-1.009625,-1.804504,-0.74072,0.917515,0.767292,0.377925,0.348701,0.02349
3.097178,2.51085,0.558998,9.075024,3.998584,-1.842843,-0.828857,-1.326884,0.423898,0.12014,0.917782,0.553163,-0.020135
3.175484,6.015814,9.328087,4.237928,3.665392,-1.33553,-0.560381,-1.769481,0.052229,0.0915,0.550747,0.055936,-0.027166
8.50783,2.493054,8.633603,5.952076,4.664659,-1.587943,-1.228679,-1.848038,0.24502,0.092175,0.285715,0.876987,0.019893
6.133006,6.213139,9.443099,1.233213,4.312365,-1.242585,-1.628831,-1.44095,0.251374,0.793936,0.817716,0.560193,0.032648
5.7449,8.929416,7.274047,4.742819,4.428855,-1.206951,-1.996184,-1.22572,0.062127,0.910284,0.347608,0.203486,0.030574
9.972703,5.952767,3.311005,4.651938,4.480928,-1.500664,-1.215702,-1.764562,0.645309,0.062651,0.462397,0.628955,0.008797
5.931783,5.07545,0.936775,0.656644,4.219468,-1.021379,-1.245395,-1.952694,0.269191,0.995311,0.533575,0.395343,-0.021619
6.597447,5.469838,6.217812,9.436756,3.891894,-1.744567,-1.501087,-0.64624,0.298628,0.287352,0.321986,0.646512,0.028985
9.765641,0.919576,6.547977,5.844767,2.800414,-0.609924,-0.959732,-1.230758,0.382594,0.291493,0.658848,0.197159,0
1.364036,8.818448,3.264864,1.721809,2.466946,-0.50143,-0.808915,-1.156601,0.387206,0.929171,0.635153,0.907371,-0.02089
7.059036,7.585956,6.936927,6.403289,4.357915,-0.964639,-1.871474,-1.521802,0.168381,0.124967,0.388393,0.901887,0.034234
3.569685,1.142863,1.638902,5.852881,3.653735,-1.481185,-1.64955,-0.523,0.443099,0.900568,0.466806,0.544323,-0.026962
4.546027,3.479954,7.567907,4.101495,3.161697,-0.569974,-1.843083,-0.74864,0.420915,0.511368,0.873898,0.163634,0.032552
5.110416,1.218168,6.602584,5.177948,4.480401,-1.641242,-1.275329,-1.56383,0.922009,0.149528,0.639688,0.557718,0.056067
8.396269,8.660746,2.178458,2.963568,4.713401,-1.432445,-1.431356,-1.8496,0.970997,0.917364,0.66157,0.944067,0.054221
8.260768,5.648352,9.390077,9.172454,1.942826,-0.549294,-0.540861,-0.852671,0.640299,0.690267,0.164297,0.846025,0.066697
1.582575,5.200802,4.451624,1.469995,2.2664,-0.618085,-0.922175,-0.72614,0.885126,0.347044,0.367537,0.843891,-0.035601
4.73532,4.005543,4.679932,1.817926,3.658559,-0.525975,-1.79294,-1.339644,0.656562,0.644258,0.138861,0.580886,0.013086
6.287691,0.555184,0.711634,7.028629,3.904535,-1.27865,-1.168884,-1.457,0.38994,0.455203,0.660712,0.692154,-0.017612
4.808168,5.427491,7.002283,4.423646,4.197416,-1.42002,-1.008771,-1.768625,0.493428,0.531803,0.990623,0.931387,0.090306
1.8796,5.262846,7.466353,2.770753,3.217175,-0.540674,-1.904941,-0.771559,0.105563,0.69381,0.077341,0.212635,-0.045474
4.648424,8.855733,6.012569,4.769918,3.491851,-0.937352,-1.094032,-1.460467,0.616724,0.135058,0.838904,0.681785,0.060506
3.380087,3.565565,4.487244,6.922911,5.623992,-1.882116,-1.907576,-1.834301,0.711883,0.785254,0.832374,0.528597,0.074387
2.912205,7.827503,8.748177,2.594963,2.622313,-0.766878,-0.896641,-0.958794,0.573729,0.16063,0.921729,0.643493,0.014394
8.087259,6.685408,3.912261,2.397664,3.594842,-1.341367,-0.885866,-1.367609,0.305848,0.530533,0.180163,0.533241,-0.008232
7.366644,1.51067,2.062932,5.537971,1.857902,-0.60705,-0.711714,-0.539139,0.415476,0.5522,0.982767,0.894772,0.017091
6.077779,7.590136,3.300317,7.937387,4.093921,-1.551166,-1.320625,-1.22213,0.333807,0.453043,0.430695,0.3535,0.017023
7.190157,3.899142,4.268411,8.337621,4.946728,-1.532552,-1.831298,-1.582879,0.544611,0.137889,0.601141,0.449912,0.027521
7.022577,7.99588,5.818769,1.232121,4.413685,-1.928885,-0.923056,-1.561744,0.092858,0.999697,0.668738,0.108928,0.041062
3.516604,8.872595,9.327396,5.863945,3.576696,-1.301146,-0.809299,-1.466251,0.936657,0.711885,0.859102,0.23296,0.058535
0.711072,6.602473,2.69875,7.158661,3.475197,-1.523418,-1.041013,-0.910766,0.883242,0.5034,0.148651,0.748115,-0.011648
4.03814,4.618727,5.787339,4.833524,3.654568,-1.635155,-1.426514,-0.592898,0.454374,0.899949,0.295679,0.355696,0.043825
1.640896,1.962411,6.051497,2.454321,3.564176,-1.414043,-1.470986,-0.679147,0.689368,0.849355,0.627018,0.57184,-0.008057
9.75735,2.216158,0.877414,5.809579,4.652986,-1.88006,-0.924154,-1.848772,0.684231,0.53093,0.879846,0.137971,-0.033402
4.76306,8.177981,5.358819,6.15402,3.981567,-0.610363,-1.513363,-1.857841,0.088563,0.468721,0.095682,0.760852,0.01936
2.147674,7.619568,0.527313,7.541448,3.405977,-1.466232,-1.260874,-0.678871,0.099378,0.638988,0.626109,0.718858,0.003143
1.716268,7.736875,9.11093,0.822991,4.942665,-1.446036,-1.774628,-1.722001,0.627805,0.718435,0.464186,0.453747,-0.011705
0.61517,1.946848,3.811661,6.94475,4.115997,-1.014799,-1.672709,-1.428489,0.363591,0.136974,0.896053,0.089364,-0.044868
4.175952,6.250763,1.925829,7.847774,3.934565,-1.755975,-0.793171,-1.385419,0.623316,0.385526,0.143944,0.163957,-0.017267
0.823288,8.173872,3.36951,1.255732,2.951019,-0.778031,-1.383493,-0.789495,0.336905,0.240264,0.353683,0.137537,-0.05632
3.578049,4.139961,8.239938,7.145703,3.069776,-0.535243,-1.111805,-1.422727,0.628373,0.456212,0.649043,0.577573,0.048425
5.6953,2.623819,8.429272,6.579801,4.361061,-0.585177,-1.79665,-1.979234,0.69526,0.544157,0.908392,0.99277,0.083161
2.05733,0.616727,1.966893,4.350094,4.246153,-1.001041,-1.861587,-1.383526,0.849111,0.075089,0.645225,0.812591,0.001459
6.431143,8.923105,7.97821,6.549759,2.991105,-0.799904,-1.60109,-0.590111,0.246026,0.804994,0.369435,0.766664,0.064025
6.860632,4.827367,5.921352,3.494511,3.973559,-0.832936,-1.427915,-1.712708,0.516196,0.880106,0.442899,0.46932,0.058549
8.56579,7.037079,8.953567,2.265598,4.768943,-1.9863,-1.431274,-1.351369,0.849826,0.70901,0.609789,0.937464,0.060269
3.772314,2.331001,7.958824,7.054469,3.552577,-1.281931,-1.541301,-0.729345,0.248405,0.502078,0.65054,0.140826,-0.009607
8.604923,3.433992,5.22694,3.994339,3.147735,-1.162346,-0.548715,-1.436674,0.138474,0.654786,0.075878,0.062779,-0.051213
8.341055,2.681612,1.884039,8.004261,4.75939,-1.014104,-1.958227,-1.787059,0.993673,0.661552,0.843993,0.987129,0.050712
9.932891,4.17652,8.326303,9.768941,4.259518,-1.337125,-1.609539,-1.312853,0.580154,0.363851,0.703709,0.49337,0.055032
2.860755,4.896548,4.913351,7.222781,3.850786,-0.809763,-1.085581,-1.955442,0.306727,0.979621,0.378574,0.385001,0.040328
0.969605,9.168091,1.386746,4.189956,3.759545,-1.066917,-1.284647,-1.407982,0.337906,0.871575,0.821434,0.712841,-0.014257
1.03624,9.077597,4.578126,1.463662,2.712594,-0.741999,-1.269598,-0.700997,0.298176,0.50944,0.933165,0.087012,-0.005579
6.275126,7.753395,9.843816,7.699752,4.142237,-1.47408,-1.35874,-1.309417,0.778154,0.629349,0.520865,0.077083,0.054256
9.103976,3.632846,6.384281,3.151011,4.297777,-1.908808,-0.520386,-1.868583,0.460386,0.312279,0.685095,0.327592,0.019666
1.216628,1.85926,3.494503,6.324854,2.60645,-0.834586,-0.806489,-0.965376,0.44511,0.57999,0.11766,0.597214,-0.033096
0.741622,2.560866,0.633,3.754777,4.881115,-1.78395,-1.578765,-1.518399,0.147803,0.77502,0.071307,0.421447,-0.021892
6.078774,7.12311,2.721967,3.324576,4.809075,-1.65985,-1.453189,-1.696036,0.889438,0.632356,0.430349,0.375108,0.048984
9.396941,5.048067,0.974991,2.287506,3.545139,-1.787611,-0.913278,-0.84425,0.582268,0.12102,0.902004,0.065303,-0.04964
4.750652,5.662563,1.586269,7.388647,3.538266,-1.285868,-0.810286,-1.442111,0.660854,0.15747,0.313525,0.361226,-0.011058
5.542262,2.832378,7.770538,1.541428,4.638177,-1.216958,-1.462524,-1.958694,0.851249,0.291628,0.542404,0.63061,0.017829
3.82989,2.517398,9.642418,0.504827,4.91766,-1.697892,-1.273574,-1.946194,0.71752,0.674064,0.167264,0.557232,-0.022689
8.839015,2.396526,5.558514,9.465464,3.573116,-0.95971,-1.292411,-1.320996,0.236745,0.65166,0.918584,0.556118,0.033224
4.798673,2.309803,2.853438,6.45892,2.430759,-0.505428,-1.208335,-0.716996,0.388567,0.840693,0.1692,0.208187,-0.017801
2.973031,9.240209,3.470501,3.267437,4.298823,-1.864325,-1.35741,-1.077087,0.355782,0.241259,0.33997,0.187256,-0.041648
3.67651,2.146518,6.652321,0.667927,3.352304,-0.684837,-1.754565,-0.912901,0.403602,0.41254,0.179935,0.528338,-0.032118
5.04372,6.647825,5.547244,9.291654,3.551034,-0.893936,-1.269028,-1.38807,0.520989,0.123415,0.334439,0.530009,0.018364
6.049904,5.892483,7.25531,9.812942,3.575538,-1.218349,-1.103746,-1.253442,0.050728,0.757177,0.853387,0.501381,0.05937
3.230934,1.6996,2.050795,2.933897,2.602693,-1.330158,-0.736142,-0.536393,0.674771,0.505077,0.158978,0.316208,-0.039763
7.712067,4.625226,2.214247,2.249982,2.561672,-0.901268,-0.900436,-0.759968,0.873221,0.335053,0.161943,0.926834,0.00875
