@relation energydata_complete

@attribute Appliances numeric
@attribute lights numeric
@attribute T1 numeric
@attribute RH_1 numeric
@attribute T2 numeric
@attribute RH_2 numeric
@attribute T3 numeric
@attribute RH_3 numeric
@attribute T4 numeric
@attribute RH_4 numeric
@attribute T5 numeric
@attribute RH_5 numeric
@attribute T6 numeric
@attribute RH_6 numeric
@attribute T7 numeric
@attribute RH_7 numeric
@attribute T8 numeric
@attribute RH_8 numeric
@attribute T9 numeric
@attribute RH_9 numeric
@attribute T_out numeric
@attribute Press_mm_hg numeric
@attribute RH_out numeric
@attribute Windspeed numeric
@attribute Visibility numeric
@attribute Tdewpoint numeric
@attribute rv1 numeric

@data
70,0,22.2,43.09,23.6,38.29,22.29,40.7,21.6,42.09,19.5,48,19.463333,14.733333,21.463333,38.7,22.7,43.4,20.1,43,18.3,751.9,54.666667,4.333333,40,9.1,35.015107
60,0,22.29,43.06,23.6,38.4,22.29,40.7,21.6,42.09,19.426667,47.933333,19.39,12.933333,21.633333,38.56,22.823333,43.53,20.1,43.03,18.5,751.85,54.5,4.5,40,9.2,49.215134
80,0,22.356667,42.933333,23.533333,38.4,22.29,40.7,21.6,42,19.5,48.03,19.39,13.766667,21.76,38.36,22.963333,43.663333,20.1,43.09,18.7,751.8,54.333333,4.666667,40,9.3,22.769917
80,0,22.39,42.79,23.5,38.53,22.29,40.73,21.6,42,19.5,48.09,19.323333,13.493333,21.823333,38.2,23.033333,43.826667,20.1,43.09,18.8,751.75,54.166667,4.833333,40,9.4,46.662583
90,0,22.463333,42.79,23.5,38.59,22.29,40.79,21.6,41.9,19.5,48.09,19.263333,13.363333,21.89,38.126667,23.1,43.966667,20.133333,43.126667,19,751.7,54,5,40,9.5,43.592642
100,0,22.533333,42.7,23.39,38.59,22.323333,40.7,21.6,41.9,19.5,48.09,19.53,13.09,22.033333,37.966667,23.2,44.126667,20.133333,43.2,19,751.583333,53.333333,4.833333,40,9.3,6.881031
90,0,22.6,42.626667,23.39,38.663333,22.39,40.76,21.6,41.9,19.5,48.145,19.463333,13.133333,22.1,37.9,23.2675,44.32,20.2,43.2,19,751.466667,52.666667,4.666667,40,9.1,46.16238
90,0,22.6,42.5,23.39,38.826667,22.5,40.79,21.666667,41.966667,19.5,48.2,19.39,14.526667,22.2,37.79,23.356667,44.633333,20.2,43.26,19.1,751.35,52,4.5,40,8.9,45.62784
90,0,22.6,42.475,23.39,38.9,22.5,40.79,21.6,41.9,19.5,48.2,19.566667,14.793333,22.2,37.79,23.426667,45,20.2,43.29,19.1,751.233333,51.333333,4.333333,40,8.7,20.760156
80,0,22.666667,42.466667,23.29,39.03,22.5,40.76,21.6,41.9,19.5,48.2,19.76,14.793333,22.2,37.79,23.5,45.26,20.2,43.29,19.1,751.116667,50.666667,4.166667,40,8.5,17.618164
90,0,22.633333,42.433333,23.29,39.09,22.5,40.76,21.6,42,19.5,48.2,20.033333,13.823333,22.2,37.79,23.533333,45.53,20.2,43.326667,19.1,751,50,4,40,8.3,45.650075
80,0,22.7,42.5,23.26,39.2,22.6,40.76,21.6,42,19.6,48.29,20.1,13.63,22.2,37.863333,23.6,45.663333,20.2,43.4,19,750.95,51.5,3.833333,40,8.65,31.476335
80,0,22.7,42.5,23.2,39.2,22.6,40.76,21.6,42.03,19.6,48.29,20.323333,13.4,22.29,37.9,23.7,45.826667,20.2,43.4,18.9,750.9,53,3.666667,40,9,8.52349
90,0,22.7,42.5,23.166667,39.326667,22.6,40.79,21.6,42.09,19.6,48.29,20.463333,12.6,22.29,37.9,23.7,46.026667,20.2,43.4,18.9,750.85,54.5,3.5,40,9.35,12.600938
90,0,22.7,42.5,23.1,39.466667,22.6,40.73,21.6,42.06,19.6,48.29,20.293333,11.76,22.26,37.9,23.79,46.326667,20.2,43.5,18.8,750.8,56,3.333333,40,9.7,12.129284
90,0,22.7,42.5,23.066667,39.5,22.633333,40.766667,21.6,42,19.6,48.4,20.1,11.566667,22.2,37.826667,23.79,46.4,20.26,43.56,18.7,750.75,57.5,3.166667,40,10.1,10.748
90,0,22.7,42.4,23,39.56,22.7,40.826667,21.6,42,19.6,48.4,19.895,12.145,22.166667,37.79,23.823333,46.626667,20.2,43.5,18.6,750.7,59,3,40,10.4,47.743397
80,0,22.7,42.466667,22.89,39.73,22.7,40.79,21.6,42,19.6,48.4,19.763333,12.6,22.1,37.863333,23.89,46.7,20.2,43.5,18.8,750.6,58,3.166667,40,10.3,18.606173
90,0,22.7,42.5,22.823333,39.79,22.7,40.79,21.533333,42,19.6,48.4,19.963333,12.466667,22.1,37.9,23.963333,46.626667,20.26,43.59,19,750.5,57,3.333333,40,10.2,16.149383
80,0,22.7,42.5,22.79,39.9,22.7,40.79,21.5,42.03,19.666667,48.466667,20.1,12.133333,22.1,37.9,23.89,46.626667,20.26,43.663333,19.1,750.4,56,3.5,40,10.2,42.021222
90,0,22.7,42.5,22.76,40,22.7,40.863333,21.566667,42.09,19.666667,48.526667,20.1,11.933333,22,37.9,24,46.663333,20.26,43.663333,19.3,750.3,55,3.666667,40,10.1,14.198982
90,0,22.7,42.5,22.7,40.06,22.7,40.79,21.5,42.09,19.7,48.59,20.1,12,22,37.9,24,46.59,20.26,43.723333,19.5,750.2,54,3.833333,40,9.98,13.138259
90,0,22.6,42.4,22.566667,39.966667,22.666667,40.6,21.5,42.09,19.7,48.59,20.033333,11.926667,21.89,38.03,24,46.56,20.29,43.79,19.7,750.1,53,4,40,9.9,42.778119
110,0,22.6,42.466667,22.5,40.1,22.533333,40.4,21.5,42.266667,19.7,48.59,19.76,12.63,21.89,38.163333,24,46.36,20.29,43.79,19.4,750.05,54.833333,3.833333,40,10.1,2.564531
110,0,22.5,42.53,22.356667,40.266667,22.5,40.53,21.5,42.466667,19.7,48.59,19.7,12.89,21.856667,38.29,24,45.966667,20.29,43.79,19.1,750,56.666667,3.666667,40,10.3,47.857322
120,0,22.5,42.663333,22.29,40.526667,22.5,40.59,21.39,42.53,19.7,48.5,19.566667,13.1,21.79,38.363333,24,45.9,20.29,43.79,18.8,749.95,58.5,3.5,40,10.4,45.388832
90,0,22.5,42.9,22.2,40.89,22.533333,40.7,21.39,42.663333,19.7,48.5,19.36,13.633333,21.76,38.53,24,46.126667,20.29,43.79,18.5,749.9,60.333333,3.333333,40,10.6,41.452759
90,0,22.5,42.9,22.133333,41.163333,22.6,40.7,21.356667,42.826667,19.7,48.5,19.2,14.49,21.7,38.695,24.075,46.425,20.29,43.79,18.2,749.85,62.166667,3.166667,40,10.8,18.125917
100,0,22.445,42.9,22.133333,41.4,22.6,40.79,21.356667,42.9,19.7,48.5,19.133333,14.963333,21.7,38.863333,24.1,46.833333,20.29,43.863333,17.9,749.8,64,3,40,11,0.392949
90,0,22.39,42.933333,22.2,41.4,22.6,40.79,21.29,43,19.7,48.5,19,15.8,21.6,38.963333,24.033333,46.963333,20.29,43.9,17.8,749.75,64.333333,2.833333,40,11,19.54551
110,0,22.39,43.06,22.2,41.53,22.6,40.9,21.29,43.06,19.7,48.59,18.926667,16.593333,21.6,39.163333,24.1,47.09,20.29,43.9,17.7,749.7,64.666667,2.666667,40,11,41.593127
120,0,22.39,43.156667,22.2,41.59,22.6,40.966667,21.29,43.156667,19.7,48.59,18.666667,17.366667,21.6,39.433333,24.1,47.09,20.29,44.03,17.6,749.65,65,2.5,40,10.9,4.461474
120,10,22.39,43.49,22.1,41.79,22.633333,41.066667,21.29,43.43,19.7,48.7,18.46,18.3,21.533333,39.633333,24.1,47.03,20.29,44.09,17.5,749.6,65.333333,2.333333,40,10.9,34.444736
130,0,22.39,43.7,22.1,41.93,22.7,41.2,21.29,43.766667,19.7,48.76,18.166667,19.49,21.5,39.86,24.133333,47,20.29,44.23,17.4,749.55,65.666667,2.166667,40,10.9,29.776557
120,0,22.39,43.7,22,42.066667,22.7,41.23,21.29,44.12,19.7,48.79,17.893333,20.223333,21.5,40.06,24.2,47,20.29,44.29,17.3,749.5,66,2,40,10.9,34.934752
100,0,22.39,43.7,22,42.333333,22.7,41.29,21.29,44.526667,19.7,48.863333,17.633333,21.496667,21.5,40.326667,24.2,47,20.29,44.433333,17.3,749.45,65.666667,2,40,10.8,0.16648
90,0,22.39,43.76,21.963333,42.656667,22.7,41.4,21.29,44.73,19.7,49,17.295,22.9425,21.426667,40.4,24.26,47.06,20.29,44.5,17.3,749.4,65.333333,2,40,10.7,35.3394
90,10,22.29,43.933333,21.89,42.863333,22.7,41.4,21.29,44.863333,19.7,49.06,16.96,24.3,21.39,40.626667,24.23,47.03,20.29,44.626667,17.3,749.35,65,2,40,10.6,27.973207
80,0,22.29,44,21.856667,43.09,22.7,41.433333,21.29,44.933333,19.79,49.2,16.666667,25.93,21.39,40.76,24.29,47.163333,20.29,44.7,17.3,749.3,64.666667,2,40,10.5,2.818485
120,0,22.29,44.126667,21.79,43.2675,22.7,41.5225,21.29,45,19.79,49.2,16.6,28.063333,21.39,40.963333,24.29,47.09,20.29,44.826667,17.3,749.25,64.333333,2,40,10.4,40.831039
110,0,22.29,44.26,21.73,43.466667,22.633333,41.53,21.29,45.03,19.76,49.326667,16.566667,30.33,21.39,41.163333,24.29,47.163333,20.29,44.9,17.3,749.2,64,2,40,10.3,24.325394
130,0,22.26,44.29,21.7,43.73,22.6,41.59,21.29,45.09,19.76,49.4,16.5,31.396667,21.29,41.326667,24.323333,47.433333,20.29,45.045,17.2,749.25,65.166667,2.166667,40,10.5,28.73794
120,0,22.2,44.363333,21.7,43.93,22.6,41.59,21.26,45.163333,19.79,49.5,16.356667,32.893333,21.29,41.466667,24.323333,47.633333,20.29,45.126667,17.1,749.3,66.333333,2.333333,40,10.7,40.736913
110,0,22.2,44.53,21.666667,44.09,22.633333,41.766667,21.26,45.163333,19.79,49.5,16.23,34.3,21.29,41.656667,24.39,47.826667,20.29,45.2,17.1,749.35,67.5,2.5,40,10.9,24.211176
120,0,22.2,44.59,21.6,44.163333,22.7,41.9,21.23,45.23,19.79,49.59,16.1,34.43,21.29,41.79,24.39,47.826667,20.29,45.29,17,749.4,68.666667,2.666667,40,11,5.924921
120,10,22.2,44.73,21.6,44.36,22.7,41.9,21.23,45.23,19.79,49.6725,16.033333,33.896667,21.26,41.863333,24.39,47.79,20.29,45.363333,16.9,749.45,69.833333,2.833333,40,11.2,41.970593
110,0,22.2,44.79,21.6,44.56,22.7,41.966667,21.26,45.223333,19.79,49.7,15.86,33.466667,21.2,41.73,24.463333,47.79,20.29,45.4,16.8,749.5,71,3,40,11.4,2.204201
100,0,22.2,44.933333,21.5,44.7,22.7,41.933333,21.2,45.09,19.79,49.79,15.726667,33.6,21.2,41.79,24.39,47.545,20.29,45.4,16.7,749.483333,71.166667,3.166667,40,11.4,43.029244
100,10,22.2,45,21.5,44.7,22.7,42,21.2,45.09,19.79,49.79,15.6,34.026667,21.2,41.76,24.5,47.663333,20.29,45.4,16.6,749.466667,71.333333,3.333333,40,11.3,20.155055
90,0,22.2,45.06,21.5,44.9,22.7,42.06,21.2,45.03,19.79,49.79,15.533333,34.56,21.2,41.566667,24.5,47.59,20.29,45.466667,16.5,749.45,71.5,3.5,40,11.3,37.412242
90,10,22.2,45,21.426667,44.826667,22.7,42.06,21.2,44.863333,19.79,49.863333,15.463333,34.79,21.2,41.26,24.5,47.73,20.29,45.433333,16.4,749.433333,71.666667,3.666667,40,11.3,23.106748
100,0,22.2,45,21.356667,44.79,22.7,42.09,21.2,44.79,19.79,49.863333,15.39,35.196667,21.2,41.126667,24.566667,47.863333,20.29,45.433333,16.3,749.416667,71.833333,3.833333,40,11.2,19.775979
90,0,22.2,44.9,21.29,44.79,22.76,42.09,21.2,44.7,19.79,49.863333,15.3,36,21.2,40.966667,24.6,48.2,20.29,45.4,16.2,749.4,72,4,40,11.2,15.55829
100,0,22.2,44.826667,21.26,44.76,22.79,42.09,21.2,44.6175,19.79,49.9,15.3,36.4,21.2,40.9,24.6,48.2,20.29,45.326667,16.1,749.333333,72.5,3.833333,40,11.2,6.267445
80,0,22.2,44.76,21.2,44.7,22.79,42.03,21.2,44.53,19.79,49.826667,15.16,36.83,21.2,40.76,24.6,48.163333,20.29,45.433333,16,749.266667,73,3.666667,40,11.1,16.315175
50,10,22.2,44.7,21.166667,44.79,22.823333,42.03,21.2,44.4,19.79,49.79,15.1,37.2925,21.2,40.7,24.666667,48.09,20.29,45.56,15.9,749.2,73.5,3.5,40,11.1,39.813086
60,0,22.133333,44.7,21.1,44.863333,22.89,42.09,21.2,44.326667,19.79,49.79,15.033333,37.766667,21.2,40.59,24.666667,47.966667,20.29,45.73,15.7,749.133333,74,3.333333,40,11.1,20.432613
50,0,22.133333,44.626667,21.1,44.9,22.823333,41.963333,21.2,44.29,19.79,49.79,15,38.066667,21.2,40.53,24.6,47.966667,20.29,45.863333,15.6,749.066667,74.5,3.166667,40,11,13.569239
60,0,22.1,44.59,21.033333,44.9,22.89,42.0225,21.2,44.23,19.79,49.73,14.926667,38.2,21.2,40.466667,24.5,48.156667,20.29,46,15.5,749,75,3,40,11,31.753676
70,0,22.1,44.59,21,44.95,22.89,42,21.2,44.2,19.79,49.7,14.963333,38.266667,21.2,40.4,24.5,48.43,20.29,46,15.4,748.933333,75.166667,3.333333,40,10.9,47.941373
70,10,22.1,44.59,20.963333,45,22.89,41.966667,21.2,44.2,19.79,49.7,14.89,38.326667,21.2,40.29,24.463333,48.626667,20.29,46,15.3,748.866667,75.333333,3.666667,40,10.9,5.83572
60,0,22.1,44.59,20.89,45.06,22.89,41.826667,21.2,44.163333,19.79,49.73,14.89,38.466667,21.2,40.363333,24.39,49.093333,20.29,46.09,15.3,748.8,75.5,4,40,10.9,0.835611
60,0,22.1,44.59,20.89,45.2,22.89,41.9,21.133333,44.09,19.856667,50.123333,14.83,38.8,21.166667,40.29,24.39,49.326667,20.29,46.09,15.2,748.733333,75.666667,4.333333,40,10.8,18.509599
60,0,22.1,44.59,20.89,45.26,22.89,41.826667,21.166667,44.09,19.89,50.433333,14.763333,39.696667,21.166667,40.23,24.39,49.466667,20.323333,46.09,15.1,748.666667,75.833333,4.666667,40,10.8,43.199934
50,0,22.1,44.59,20.79,45.23,23,41.79,21.1,44.09,19.815,50.3975,14.69,40.223333,21.166667,40.2,24.39,49.626667,20.323333,46.163333,15,748.6,76,5,40,10.7,34.586201
60,0,22.033333,44.53,20.79,45.29,23,41.79,21.166667,44,19.79,50.29,14.463333,41.256667,21.1,40.2,24.323333,49.76,20.323333,46.29,15,748.583333,76.166667,5,38.166667,10.7,7.014818
50,10,22,44.466667,20.73,45.4,23,41.79,21.1,44,19.79,50.2,14.33,42.33,21.1,40.2,24.356667,50.03,20.323333,46.29,14.9,748.566667,76.333333,5,36.333333,10.7,21.55692
70,0,22,44.466667,20.73,45.466667,23,41.79,21.1,44,19.79,50.126667,14.066667,44.133333,21.1,40.2,24.29,50.223333,20.39,46.29,14.9,748.55,76.5,5,34.5,10.7,25.91473
70,0,22,44.45,20.7,45.53,23,41.79,21.1,44,19.79,50,13.866667,45.133333,21.1,40.2,24.29,50.45,20.323333,46.23,14.9,748.533333,76.666667,5,32.666667,10.7,30.075154
50,0,22,44.5,20.7,45.59,23,41.79,21.1,44,19.79,50,13.8,45.993333,21.1,40.2,24.26,50.4,20.39,46.2,14.8,748.516667,76.833333,5,30.833333,10.7,16.843185
60,0,21.926667,44.5,20.666667,45.663333,23,41.76,21.1,44,19.79,49.966667,13.8,46.466667,21.1,40.2,24.2,50.326667,20.39,46.26,14.8,748.5,77,5,29,10.7,13.400757
60,0,22,44.5,20.6,45.663333,23,41.76,21.1,44,19.79,49.9,13.8,46.993333,21.1,40.2,24.2,50.5,20.39,46.326667,14.6,748.516667,78,4.666667,29,10.7,5.088992
60,0,21.926667,44.5,20.6,45.73,23,41.7,21.1,44,19.79,49.863333,13.86,47.6,21.1,40.2,24.133333,50.5,20.39,46.466667,14.4,748.533333,79,4.333333,29,10.7,6.681205
50,0,21.963333,44.5,20.533333,45.79,23,41.7,21.1,44,19.79,49.79,13.8,47.656667,21.1,40.2,24.066667,50.56,20.39,46.766667,14.2,748.55,80,4,29,10.8,39.967629
60,0,21.89,44.5,20.5,45.9,23,41.7,21.1,44,19.79,49.79,13.695,48.2225,21.1,40.2,24.066667,50.693333,20.39,46.966667,14,748.566667,81,3.666667,29,10.8,0.749536
50,10,21.89,44.5,20.5,45.966667,23,41.7,21.1,44,19.79,49.73,13.6,48.7,21.1,40.23,24,50.963333,20.39,47.09,13.8,748.583333,82,3.333333,29,10.8,35.270297
60,0,21.89,44.5,20.5,46,23.1,41.79,21.1,44,19.79,49.7,13.463333,49.133333,21.1,40.23,23.926667,51.496667,20.39,47.163333,13.6,748.6,83,3,29,10.8,24.375696
30,0,21.89,44.5,20.426667,46,23.1,41.79,21.1,44,19.79,49.7,13.39,49.6,21.1,40.2,23.89,51.933333,20.39,47.23,13.5,748.583333,83.833333,2.833333,28.5,10.9,48.455735
50,0,21.89,44.56,20.39,46,23.05,41.745,21.1,44,19.79,49.7,13.263333,49.9,21.1,40.2,23.89,52.133333,20.39,47.363333,13.4,748.566667,84.666667,2.666667,28,10.9,19.86391
40,0,21.89,44.53,20.39,46.126667,23,41.7,21.1,44,19.79,49.7,13.13,50.16,21.1,40.2,23.89,52.36,20.39,47.53,13.3,748.55,85.5,2.5,27.5,10.9,33.583298
40,0,21.89,44.59,20.323333,46.2,23,41.7,21.1,44,19.79,49.7,12.823333,50.563333,21.1,40.2,23.823333,52.5,20.39,47.6175,13.2,748.533333,86.333333,2.333333,27,11,35.173906
60,0,21.856667,44.56,20.29,46.2,23,41.7,21.1,44,19.79,49.7,12.63,52.03,21.1,40.2,23.79,52.766667,20.39,47.76,13.1,748.516667,87.166667,2.166667,26.5,11.1,11.406659
60,0,21.79,44.5,20.29,46.26,23,41.7,21.033333,43.9,19.79,49.7,12.433333,53.333333,21.1,40.2,23.79,53.1,20.39,47.826667,13,748.5,88,2,26,11.1,14.396548
50,0,21.79,44.5,20.29,46.29,23,41.7,21.1,43.966667,19.79,49.7,12.3,54.533333,21,40.09,23.79,53.26,20.39,47.9,12.9,748.45,88.333333,2,26,11,1.395302
60,0,21.79,44.5,20.29,46.363333,23,41.76,21.1,44,19.79,49.7,12.16,54.7,21,40.09,23.73,53.126667,20.426667,47.963333,12.7,748.4,88.666667,2,26,10.9,47.306147
50,0,21.79,44.5,20.26,46.363333,23,41.76,21.1,44,19.79,49.7,12.033333,55.033333,21,40.09,23.7,53.126667,20.426667,48.03,12.6,748.35,89,2,26,10.8,45.654201
60,0,21.79,44.5,20.2,46.363333,23,41.7,21.066667,43.966667,19.79,49.7,11.823333,56.166667,21.05,40.09,23.7,53.126667,20.463333,48.06,12.4,748.3,89.333333,2,26,10.7,35.55566
60,0,21.79,44.5,20.2,46.433333,23,41.79,21,43.9,19.79,49.7,11.63,56.96,21.066667,40.09,23.7,53.06,20.39,47.933333,12.3,748.25,89.666667,2,26,10.6,38.406452
60,0,21.76,44.59,20.2,46.5,23,41.73,21,43.9,19.79,49.76,11.666667,58.733333,21.066667,40.09,23.7,52.925,20.5,47.9,12.1,748.2,90,2,26,10.5,28.681479
70,0,21.7,44.59,20.1,46.59,23,41.76,21,43.9,19.79,49.79,11.86,59.993333,21,40.09,23.7,52.9,20.5,47.9,12.1,748.166667,90.333333,2.166667,25.5,10.5,45.818291
60,0,21.7,44.59,20.1,46.663333,23,41.7,21,43.9,19.79,49.79,12.13,60.196667,21.066667,40.06,23.6,52.56,20.39,47.7,12.1,748.133333,90.666667,2.333333,25,10.6,7.465372
60,0,21.7,44.59,20.1,46.79,23.1,41.79,21,43.9,19.79,49.79,12.19,59.323333,21,40.06,23.6,52.433333,20.39,47.76,12.1,748.1,91,2.5,24.5,10.6,27.806725
50,0,21.7,44.59,20.033333,46.73,23.1,41.79,21,43.9,19.79,49.79,12.1,58.395,21,40,23.6,52.26,20.5,48.09,12,748.066667,91.333333,2.666667,24,10.6,17.907988
50,0,21.7,44.59,20,46.7,23.1,41.73,21,43.9,19.79,49.79,11.963333,55.133333,21,40,23.6,52.2,20.5,48.09,12,748.033333,91.666667,2.833333,23.5,10.7,44.485836
60,0,21.7,44.59,20,46.7,23.1,41.79,21,43.9,19.79,49.79,11.89,52.6,21,39.966667,23.566667,51.966667,20.5,48.2,12,748,92,3,23,10.7,4.213652
50,0,21.7,44.59,20,46.7,23.1,41.79,21,43.863333,19.79,49.79,11.86,51.623333,21,39.826667,23.5,51.766667,20.5,48.2,12,748.016667,91.333333,3.333333,25.833333,10.6,45.081485
50,0,21.7,44.59,19.926667,46.7,23.1,41.79,21,43.79,19.79,49.73,11.726667,51.23,21,39.79,23.5,51.5,20.5,48.2,12,748.033333,90.666667,3.666667,28.666667,10.4,14.808075
60,0,21.7,44.53,19.963333,46.663333,23.1,41.79,21,43.79,19.79,49.7,11.433333,50.963333,21,39.73,23.5,51.433333,20.5,48.126667,11.9,748.05,90,4,31.5,10.3,44.791404
60,0,21.6,44.5,19.89,46.59,23.1,41.79,21,43.79,19.79,49.7,11.3,51.556667,21,39.663333,23.5,51.333333,20.5,48,11.9,748.066667,89.333333,4.333333,34.333333,10.2,30.413919
60,0,21.6,44.433333,19.89,46.59,23.1,41.73,21,43.7,19.79,49.7,11.263333,51.9,21,39.59,23.426667,51.066667,20.5,48,11.9,748.083333,88.666667,4.666667,37.166667,10,41.022489
60,0,21.6,44.4,19.89,46.59,23.1,41.79,21,43.7,19.79,49.7,11.263333,52.026667,21,39.5,23.39,50.79,20.5,48,11.9,748.1,88,5,40,9.9,45.293094
70,0,21.6,44.326667,19.823333,46.53,23.1,41.73,21,43.663333,19.79,49.663333,11.3,52,21,39.5,23.39,50.73,20.5,48,11.8,748.116667,88,4.5,40,9.75,44.180989
50,0,21.6,44.29,19.79,46.466667,23.1,41.7,21,43.59,19.79,49.59,11.3,51.933333,21,39.4,23.39,50.59,20.5,48.133333,11.6,748.133333,88,4,40,9.6,21.615506
60,20,21.6,44.29,19.79,46.4,23.1,41.7,21,43.56,19.79,49.645,11.3,51.933333,21,39.4,23.39,50.59,20.5,48.26,11.4,748.15,88,3.5,40,9.45,15.964634
50,10,21.5,44.36,19.79,46.53,23.1,41.7,21,43.5,19.79,49.626667,11.3,52.393333,20.963333,39.29,23.356667,50.53,20.5,48.126667,11.3,748.166667,88,3,40,9.3,46.302253
60,0,21.566667,44.56,19.73,46.59,23.033333,41.626667,20.963333,43.5,19.79,49.626667,11.263333,53.433333,20.89,39.29,23.29,50.59,20.533333,48.126667,11.2,748.183333,88,2.5,40,9.15,10.50457
90,20,21.6,44.79,19.7,46.86,22.963333,41.5,20.89,43.5,19.79,49.7,11.263333,54.36,20.89,39.29,23.29,50.5,20.6,48.2,11,748.2,88,2,40,9,47.512146
60,10,21.6,44.9925,19.7,47.193333,22.89,41.5,20.963333,43.5,19.79,49.7,11.16,55.193333,20.89,39.29,23.29,50.5,20.533333,48.06,11,748.3,88,2.166667,40,9.02,8.661999
210,10,21.6,45.133333,19.7,47.36,22.856667,41.466667,20.963333,43.633333,19.79,49.7,10.96,55.526667,20.89,39.29,23.26,50.43,20.6,47.933333,11,748.4,88,2.333333,40,9.03,42.229363
370,10,21.666667,45.163333,19.7,47.5,22.79,41.466667,21,43.7,19.79,49.7,10.86,55.16,20.856667,39.29,23.2,50.1725,20.533333,47.76,11,748.5,88,2.5,40,9.05,27.847659
150,30,21.6,45.163333,19.7,47.5,22.823333,41.433333,21,43.7,19.79,49.626667,10.7175,55.145,20.856667,39.363333,23.2,49.86,20.533333,47.626667,11,748.6,88,2.666667,40,9.07,26.060512
60,10,21.6,45.26,19.7,47.56,22.89,41.5,21,43.745,19.79,49.9,10.63,55.966667,20.79,39.4,23.2,49.526667,20.566667,47.43,11,748.7,88,2.833333,40,9.08,3.805458
90,20,21.6,45.2,19.7,47.59,22.79,41.29,21,43.79,19.79,50.06,10.63,57.056667,20.79,39.4,23.2,49.326667,20.566667,47.23,11,748.8,88,3,40,9.1,41.98441
70,0,21.6,45.2,19.7,47.59,22.79,41.29,21,43.79,19.79,50.06,10.63,57.863333,20.79,39.5,23.166667,49.163333,20.5,46.93,10.9,748.866667,88.333333,3.333333,40,9.03,10.393661
80,10,21.6,45.2,19.7,47.56,22.79,41.5,20.963333,43.79,19.79,50.23,10.5,58.526667,20.79,39.56,23.1,49.03,20.5,46.79,10.8,748.933333,88.666667,3.666667,40,8.97,2.433993
60,0,21.6,45.26,19.7,47.5,22.79,41.5,20.963333,43.79,19.856667,50.43,10.5,59.393333,20.79,39.59,23.1,48.863333,20.5,46.663333,10.7,749,89,4,40,8.9,23.006897
50,10,21.6,45.2,19.7,47.53,22.7,41.5,20.926667,43.826667,19.926667,51.033333,10.5,60.126667,20.79,39.59,23.033333,48.73,20.5,46.53,10.5,749.066667,89.333333,4.333333,40,8.83,27.822698
70,0,21.6,45.266667,19.7,47.7175,22.625,41.425,21,43.9,20,51.7,10.566667,60.333333,20.79,39.626667,23,48.663333,20.5,46.363333,10.4,749.133333,89.666667,4.666667,40,8.77,26.609034
250,0,21.533333,45.4,19.76,47.7,22.6,41.4,20.89,43.933333,20.1,52.333333,10.666667,60.626667,20.79,39.7,23,48.59,20.5,46.24,10.3,749.2,90,5,40,8.7,12.520917
750,10,21.533333,45.466667,19.79,47.663333,22.6,41.463333,20.89,44,20.1,51.793333,10.86,60.626667,20.79,39.73,23,48.466667,20.5,46.03,10.3,749.3,90.333333,5,38.166667,8.72,23.420225
530,0,21.533333,45.526667,19.79,47.59,22.666667,42.13,20.89,44,20.133333,51.79,11.033333,60.16,20.79,39.79,23,48.326667,20.5,45.863333,10.2,749.4,90.666667,5,36.333333,8.73,3.733296
320,10,21.533333,45.826667,19.79,47.8,22.926667,43.066667,20.89,44,20.2,51.863333,11.16,59.826667,20.79,39.826667,23,48.36,20.5,45.73,10.2,749.5,91,5,34.5,8.75,12.261509
270,0,21.6,45.966667,19.79,48,23.193333,43.666667,20.89,44,20.29,51.796667,11.563333,59.2,20.73,39.826667,23,48.5,20.463333,45.633333,10.2,749.6,91.333333,5,32.666667,8.77,39.86653
290,10,21.6,46.39,19.926667,48.326667,23.533333,43.863333,20.89,44.06,20.29,51.5225,11.823333,56.593333,20.79,39.79,23,48.433333,20.463333,45.5,10.1,749.7,91.666667,5,30.833333,8.78,6.845417
300,0,21.666667,46.663333,20.066667,48.466667,23.6,43.53,20.926667,44.463333,20.29,51.426667,12.4,55.13,20.79,39.79,22.926667,48.5,20.426667,45.4,10.1,749.8,92,5,29,8.8,30.062906
240,10,21.7,46.59,20.263333,48.296667,23.73,43.4,21,44.723333,20.39,50.623333,12.933333,54.33,20.79,39.745,23,48.5,20.5,45.4,10.3,749.816667,90.5,5.333333,30.833333,8.7,43.266607
220,10,21.76,46.53,20.53,47.696667,23.856667,43.2,21,44.79,20.39,50.29,13.696667,47.36,20.79,39.59,23,48.433333,20.5,45.29,10.4,749.833333,89,5.666667,32.666667,8.6,12.308842
120,0,21.79,46.3,20.763333,47.033333,24.033333,43,21,44.79,20.39,50.73,14.09,45.233333,20.79,39.53,23,48.466667,20.5,45.156667,10.6,749.85,87.5,6,34.5,8.5,6.076042
120,10,21.79,45.93,21.096667,46.426667,24.166667,42.726667,21.1,44.966667,20.463333,50.863333,14.65,38.245,20.89,39.43,23,48.266667,20.5,45.266667,10.7,749.866667,86,6.333333,36.333333,8.4,24.693692
380,0,21.79,45.73,21.46,45.66,24.2,42.193333,21.166667,44.9,20.426667,51.166667,15.033333,32.426667,20.89,39.29,23.15,47.85,20.5,45.466667,10.9,749.883333,84.5,6.666667,38.166667,8.3,33.757199
